"(PDH-CSV 4.0) (GMT Daylight Time)(-60)","\\WILLS-DESKTOP\Memory\Available MBytes"
"04/24/2018 19:57:08.381","4077"
"04/24/2018 19:57:13.384","4195"
"04/24/2018 19:57:18.383","4193"
"04/24/2018 19:57:23.383","4185"
"04/24/2018 19:57:28.384","4176"
"04/24/2018 19:57:33.378","4170"
"04/24/2018 19:57:38.374","4166"
"04/24/2018 19:57:43.374","4152"
"04/24/2018 19:57:48.380","4144"
"04/24/2018 19:57:53.380","4134"
"04/24/2018 19:57:58.382","4127"
"04/24/2018 19:58:03.375","4114"
"04/24/2018 19:58:08.375","4094"
"04/24/2018 19:58:13.385","4073"
"04/24/2018 19:58:18.373","4051"
"04/24/2018 19:58:23.385","4040"
"04/24/2018 19:58:28.374","4062"
"04/24/2018 19:58:33.378","4058"
"04/24/2018 19:58:38.377","4057"
"04/24/2018 19:58:43.383","4054"
"04/24/2018 19:58:48.374","4054"
"04/24/2018 19:58:53.378","4039"
"04/24/2018 19:58:58.372","4035"
"04/24/2018 19:59:03.380","4027"
"04/24/2018 19:59:08.383","4024"
"04/24/2018 19:59:13.381","4024"
"04/24/2018 19:59:18.375","4024"
"04/24/2018 19:59:23.383","4018"
"04/24/2018 19:59:28.385","4010"
"04/24/2018 19:59:33.382","3993"
"04/24/2018 19:59:38.382","3962"
"04/24/2018 19:59:43.371","3944"
"04/24/2018 19:59:48.379","3924"
"04/24/2018 19:59:53.382","3927"
"04/24/2018 19:59:58.374","3932"
"04/24/2018 20:00:03.376","3933"
"04/24/2018 20:00:08.372","3935"
"04/24/2018 20:00:13.373","3937"
"04/24/2018 20:00:18.380","3941"
"04/24/2018 20:00:23.386","3945"
"04/24/2018 20:00:28.378","3947"
"04/24/2018 20:00:33.375","3949"
"04/24/2018 20:00:38.378","3951"
"04/24/2018 20:00:43.384","3969"
"04/24/2018 20:00:48.376","3972"
"04/24/2018 20:00:53.372","3972"
"04/24/2018 20:00:58.374","3972"
"04/24/2018 20:01:03.385","3974"
"04/24/2018 20:01:08.382","3976"
"04/24/2018 20:01:13.376","3976"
"04/24/2018 20:01:18.374","3980"
"04/24/2018 20:01:23.370","3977"
"04/24/2018 20:01:28.384","3981"
"04/24/2018 20:01:33.385","3989"
"04/24/2018 20:01:38.372","3994"
"04/24/2018 20:01:43.377","3996"
"04/24/2018 20:01:48.380","3995"
"04/24/2018 20:01:53.382","3993"
"04/24/2018 20:01:58.382","3991"
"04/24/2018 20:02:03.382","3989"
"04/24/2018 20:02:08.374","3987"
"04/24/2018 20:02:13.375","3982"
"04/24/2018 20:02:18.383","3984"
"04/24/2018 20:02:23.374","3985"
"04/24/2018 20:02:28.380","3985"
"04/24/2018 20:02:33.371","3988"
"04/24/2018 20:02:38.372","3989"
"04/24/2018 20:02:43.382","3987"
"04/24/2018 20:02:48.386","3985"
"04/24/2018 20:02:53.386","3976"
"04/24/2018 20:02:58.383","3974"
"04/24/2018 20:03:03.383","3967"
"04/24/2018 20:03:08.379","3968"
"04/24/2018 20:03:13.375","3966"
"04/24/2018 20:03:18.373","3964"
"04/24/2018 20:03:23.378","3961"
"04/24/2018 20:03:28.378","3958"
"04/24/2018 20:03:33.380","3956"
"04/24/2018 20:03:38.372","3962"
"04/24/2018 20:03:43.383","3961"
"04/24/2018 20:03:48.376","3958"
"04/24/2018 20:03:53.371","3944"
"04/24/2018 20:03:58.374","3934"
"04/24/2018 20:04:03.384","3932"
"04/24/2018 20:04:08.380","3928"
"04/24/2018 20:04:13.380","3920"
"04/24/2018 20:04:18.385","3919"
"04/24/2018 20:04:23.376","3913"
"04/24/2018 20:04:28.374","3910"
"04/24/2018 20:04:33.376","3903"
"04/24/2018 20:04:38.380","3903"
"04/24/2018 20:04:43.375","3902"
"04/24/2018 20:04:48.384","3899"
"04/24/2018 20:04:53.372","3886"
"04/24/2018 20:04:58.373","3893"
"04/24/2018 20:05:03.375","3895"
"04/24/2018 20:05:08.386","3896"
"04/24/2018 20:05:13.384","3897"
"04/24/2018 20:05:18.377","3900"
"04/24/2018 20:05:23.377","3897"
"04/24/2018 20:05:28.378","3894"
"04/24/2018 20:05:33.371","3895"
"04/24/2018 20:05:38.376","3895"
"04/24/2018 20:05:43.374","3895"
"04/24/2018 20:05:48.386","3890"
"04/24/2018 20:05:53.374","3875"
"04/24/2018 20:05:58.373","3878"
"04/24/2018 20:06:03.377","3878"
"04/24/2018 20:06:08.386","3881"
"04/24/2018 20:06:13.385","3881"
"04/24/2018 20:06:18.371","3881"
"04/24/2018 20:06:23.371","3873"
"04/24/2018 20:06:28.376","3869"
"04/24/2018 20:06:33.378","3864"
"04/24/2018 20:06:38.372","3847"
"04/24/2018 20:06:43.383","3853"
"04/24/2018 20:06:48.381","3854"
"04/24/2018 20:06:53.386","3854"
"04/24/2018 20:06:58.385","3850"
"04/24/2018 20:07:03.380","3848"
"04/24/2018 20:07:08.385","3842"
"04/24/2018 20:07:13.371","3837"
"04/24/2018 20:07:18.374","3838"
"04/24/2018 20:07:23.382","3837"
"04/24/2018 20:07:28.372","3826"
"04/24/2018 20:07:33.378","3826"
"04/24/2018 20:07:38.383","3812"
"04/24/2018 20:07:43.383","3812"
"04/24/2018 20:07:48.382","3813"
"04/24/2018 20:07:53.378","3814"
"04/24/2018 20:07:58.385","3815"
"04/24/2018 20:08:03.377","3812"
"04/24/2018 20:08:08.384","3809"
"04/24/2018 20:08:13.386","3812"
"04/24/2018 20:08:18.371","3812"
"04/24/2018 20:08:23.374","3814"
"04/24/2018 20:08:28.376","3813"
"04/24/2018 20:08:33.372","3811"
"04/24/2018 20:08:38.383","3912"
"04/24/2018 20:08:43.380","3915"
"04/24/2018 20:08:48.385","3918"
"04/24/2018 20:08:53.378","3909"
"04/24/2018 20:08:58.380","3908"
"04/24/2018 20:09:03.382","3901"
"04/24/2018 20:09:08.382","3897"
"04/24/2018 20:09:13.371","3896"
"04/24/2018 20:09:18.385","3892"
"04/24/2018 20:09:23.380","3893"
"04/24/2018 20:09:28.381","3885"
"04/24/2018 20:09:33.380","3884"
"04/24/2018 20:09:38.371","3885"
"04/24/2018 20:09:43.372","3884"
"04/24/2018 20:09:48.378","3881"
"04/24/2018 20:09:53.374","3877"
"04/24/2018 20:09:58.372","3875"
"04/24/2018 20:10:03.372","3870"
"04/24/2018 20:10:08.375","3864"
"04/24/2018 20:10:13.378","3859"
"04/24/2018 20:10:18.380","3854"
"04/24/2018 20:10:23.383","3848"
"04/24/2018 20:10:28.381","3843"
"04/24/2018 20:10:33.373","3842"
"04/24/2018 20:10:38.382","3838"
"04/24/2018 20:10:43.376","3835"
"04/24/2018 20:10:48.376","3816"
"04/24/2018 20:10:53.385","3817"
"04/24/2018 20:10:58.377","3818"
"04/24/2018 20:11:03.384","3816"
"04/24/2018 20:11:08.382","3823"
"04/24/2018 20:11:13.376","3824"
"04/24/2018 20:11:18.379","3826"
"04/24/2018 20:11:23.386","3818"
"04/24/2018 20:11:28.374","3817"
"04/24/2018 20:11:33.375","3816"
"04/24/2018 20:11:38.384","3814"
"04/24/2018 20:11:43.380","3804"
"04/24/2018 20:11:48.384","3802"
"04/24/2018 20:11:53.383","3802"
"04/24/2018 20:11:58.378","3800"
"04/24/2018 20:12:03.383","3790"
"04/24/2018 20:12:08.384","3786"
"04/24/2018 20:12:13.376","3788"
"04/24/2018 20:12:18.382","3789"
"04/24/2018 20:12:23.371","3773"
"04/24/2018 20:12:28.372","3773"
"04/24/2018 20:12:33.374","3774"
"04/24/2018 20:12:38.377","3782"
"04/24/2018 20:12:43.383","3784"
"04/24/2018 20:12:48.386","3781"
"04/24/2018 20:12:53.382","3772"
"04/24/2018 20:12:58.373","3767"
"04/24/2018 20:13:03.373","3750"
"04/24/2018 20:13:08.379","3750"
"04/24/2018 20:13:13.386","3749"
"04/24/2018 20:13:18.385","3736"
"04/24/2018 20:13:23.376","3731"
"04/24/2018 20:13:28.378","3730"
"04/24/2018 20:13:33.372","3728"
"04/24/2018 20:13:38.377","3730"
"04/24/2018 20:13:43.382","3722"
"04/24/2018 20:13:48.382","3724"
"04/24/2018 20:13:53.384","3719"
"04/24/2018 20:13:58.383","3720"
"04/24/2018 20:14:03.386","3721"
"04/24/2018 20:14:08.379","3715"
"04/24/2018 20:14:13.379","3717"
"04/24/2018 20:14:18.385","3714"
"04/24/2018 20:14:23.382","3713"
"04/24/2018 20:14:28.373","3715"
"04/24/2018 20:14:33.376","3717"
"04/24/2018 20:14:38.375","3717"
"04/24/2018 20:14:43.383","3710"
"04/24/2018 20:14:48.374","3708"
"04/24/2018 20:14:53.382","3710"
"04/24/2018 20:14:58.374","3703"
"04/24/2018 20:15:03.382","3705"
"04/24/2018 20:15:08.375","3704"
"04/24/2018 20:15:13.377","3703"
"04/24/2018 20:15:18.374","3699"
"04/24/2018 20:15:23.373","3690"
"04/24/2018 20:15:28.384","3691"
"04/24/2018 20:15:33.381","3691"
"04/24/2018 20:15:38.376","3673"
"04/24/2018 20:15:43.378","3671"
"04/24/2018 20:15:48.377","3665"
"04/24/2018 20:15:53.379","3659"
"04/24/2018 20:15:58.375","3659"
"04/24/2018 20:16:03.380","3658"
"04/24/2018 20:16:08.385","3656"
"04/24/2018 20:16:13.376","3641"
"04/24/2018 20:16:18.373","3641"
"04/24/2018 20:16:23.379","3636"
"04/24/2018 20:16:28.385","3636"
"04/24/2018 20:16:33.383","3635"
"04/24/2018 20:16:38.373","3629"
"04/24/2018 20:16:43.375","3624"
"04/24/2018 20:16:48.380","3623"
"04/24/2018 20:16:53.383","3603"
"04/24/2018 20:16:58.384","3602"
"04/24/2018 20:17:03.374","3600"
"04/24/2018 20:17:08.371","3589"
"04/24/2018 20:17:13.381","3590"
"04/24/2018 20:17:18.376","3591"
"04/24/2018 20:17:23.381","3584"
"04/24/2018 20:17:28.386","3572"
"04/24/2018 20:17:33.383","3567"
"04/24/2018 20:17:38.371","3567"
"04/24/2018 20:17:43.374","3566"
"04/24/2018 20:17:48.378","3572"
"04/24/2018 20:17:53.378","3563"
"04/24/2018 20:17:58.378","3565"
"04/24/2018 20:18:03.385","3562"
"04/24/2018 20:18:08.373","3550"
"04/24/2018 20:18:13.379","3551"
"04/24/2018 20:18:18.382","3552"
"04/24/2018 20:18:23.386","3548"
"04/24/2018 20:18:28.383","3543"
"04/24/2018 20:18:33.385","3546"
"04/24/2018 20:18:38.374","3548"
"04/24/2018 20:18:43.374","3549"
"04/24/2018 20:18:48.386","3541"
"04/24/2018 20:18:53.384","3532"
"04/24/2018 20:18:58.375","3532"
"04/24/2018 20:19:03.386","3528"
"04/24/2018 20:19:08.380","3529"
"04/24/2018 20:19:13.372","3532"
"04/24/2018 20:19:18.372","3527"
"04/24/2018 20:19:23.380","3515"
"04/24/2018 20:19:28.385","3510"
"04/24/2018 20:19:33.376","3510"
"04/24/2018 20:19:38.374","3511"
"04/24/2018 20:19:43.380","3519"
"04/24/2018 20:19:48.377","3513"
"04/24/2018 20:19:53.371","3510"
"04/24/2018 20:19:58.380","3509"
"04/24/2018 20:20:03.383","3498"
"04/24/2018 20:20:08.382","3495"
"04/24/2018 20:20:13.383","3486"
"04/24/2018 20:20:18.384","3484"
"04/24/2018 20:20:23.385","3483"
"04/24/2018 20:20:28.374","3476"
"04/24/2018 20:20:33.377","3472"
"04/24/2018 20:20:38.371","3467"
"04/24/2018 20:20:43.382","3557"
"04/24/2018 20:20:48.379","3540"
"04/24/2018 20:20:53.375","3528"
"04/24/2018 20:20:58.378","3526"
"04/24/2018 20:21:03.383","3520"
"04/24/2018 20:21:08.380","3523"
"04/24/2018 20:21:13.379","3524"
"04/24/2018 20:21:18.372","3523"
"04/24/2018 20:21:23.374","3518"
"04/24/2018 20:21:28.372","3517"
"04/24/2018 20:21:33.371","3516"
"04/24/2018 20:21:38.382","3521"
"04/24/2018 20:21:43.374","3514"
"04/24/2018 20:21:48.383","3513"
"04/24/2018 20:21:53.372","3515"
"04/24/2018 20:21:58.378","3515"
"04/24/2018 20:22:03.371","3503"
"04/24/2018 20:22:08.375","3503"
"04/24/2018 20:22:13.376","3498"
"04/24/2018 20:22:18.384","3492"
"04/24/2018 20:22:23.379","3495"
"04/24/2018 20:22:28.379","3481"
"04/24/2018 20:22:33.372","3478"
"04/24/2018 20:22:38.372","3470"
"04/24/2018 20:22:43.380","3459"
"04/24/2018 20:22:48.378","3456"
"04/24/2018 20:22:53.375","3447"
"04/24/2018 20:22:58.377","3446"
"04/24/2018 20:23:03.380","3424"
"04/24/2018 20:23:08.382","3422"
"04/24/2018 20:23:13.375","3423"
"04/24/2018 20:23:18.375","3424"
"04/24/2018 20:23:23.373","3414"
"04/24/2018 20:23:28.378","3407"
"04/24/2018 20:23:33.378","3407"
"04/24/2018 20:23:38.382","3418"
"04/24/2018 20:23:43.375","3411"
"04/24/2018 20:23:48.380","3413"
"04/24/2018 20:23:53.372","3403"
"04/24/2018 20:23:58.381","3396"
"04/24/2018 20:24:03.371","3393"
"04/24/2018 20:24:08.374","3389"
"04/24/2018 20:24:13.378","3387"
"04/24/2018 20:24:18.374","3363"
"04/24/2018 20:24:23.385","3366"
"04/24/2018 20:24:28.385","3372"
"04/24/2018 20:24:33.380","3374"
"04/24/2018 20:24:38.373","3366"
"04/24/2018 20:24:43.379","3358"
"04/24/2018 20:24:48.375","3359"
"04/24/2018 20:24:53.383","3351"
"04/24/2018 20:24:58.374","3354"
"04/24/2018 20:25:03.383","3352"
"04/24/2018 20:25:08.371","3341"
"04/24/2018 20:25:13.379","3333"
"04/24/2018 20:25:18.379","3322"
"04/24/2018 20:25:23.383","3318"
"04/24/2018 20:25:28.383","3320"
"04/24/2018 20:25:33.374","3296"
"04/24/2018 20:25:38.382","3295"
"04/24/2018 20:25:43.379","3307"
"04/24/2018 20:25:48.372","3298"
"04/24/2018 20:25:53.376","3295"
"04/24/2018 20:25:58.379","3295"
"04/24/2018 20:26:03.372","3290"
"04/24/2018 20:26:08.372","3288"
"04/24/2018 20:26:13.385","3277"
"04/24/2018 20:26:18.385","3277"
"04/24/2018 20:26:23.385","3267"
"04/24/2018 20:26:28.385","3259"
"04/24/2018 20:26:33.374","3264"
"04/24/2018 20:26:38.373","3268"
"04/24/2018 20:26:43.374","3268"
"04/24/2018 20:26:48.374","3248"
"04/24/2018 20:26:53.379","3233"
"04/24/2018 20:26:58.384","3230"
"04/24/2018 20:27:03.383","3214"
"04/24/2018 20:27:08.371","3213"
"04/24/2018 20:27:13.372","3206"
"04/24/2018 20:27:18.382","3205"
"04/24/2018 20:27:23.378","3204"
"04/24/2018 20:27:28.379","3181"
"04/24/2018 20:27:33.386","3181"
"04/24/2018 20:27:38.372","3181"
"04/24/2018 20:27:43.374","3172"
"04/24/2018 20:27:48.375","3180"
"04/24/2018 20:27:53.371","3176"
"04/24/2018 20:27:58.386","3171"
"04/24/2018 20:28:03.377","3172"
"04/24/2018 20:28:08.375","3157"
"04/24/2018 20:28:13.386","3157"
"04/24/2018 20:28:18.376","3155"
"04/24/2018 20:28:23.376","3141"
"04/24/2018 20:28:28.381","3135"
"04/24/2018 20:28:33.382","3133"
"04/24/2018 20:28:38.374","3137"
"04/24/2018 20:28:43.384","3142"
"04/24/2018 20:28:48.381","3130"
"04/24/2018 20:28:53.374","3117"
"04/24/2018 20:28:58.374","3107"
"04/24/2018 20:29:03.382","3087"
"04/24/2018 20:29:08.371","3077"
"04/24/2018 20:29:13.370","3079"
"04/24/2018 20:29:18.374","3083"
"04/24/2018 20:29:23.375","3084"
"04/24/2018 20:29:28.379","3078"
"04/24/2018 20:29:33.375","3080"
"04/24/2018 20:29:38.379","3082"
"04/24/2018 20:29:43.381","3085"
"04/24/2018 20:29:48.383","3089"
"04/24/2018 20:29:53.371","3090"
"04/24/2018 20:29:58.376","3098"
"04/24/2018 20:30:03.374","3093"
"04/24/2018 20:30:08.373","3095"
"04/24/2018 20:30:13.386","3101"
"04/24/2018 20:30:18.374","3106"
"04/24/2018 20:30:23.377","3097"
"04/24/2018 20:30:28.376","3097"
"04/24/2018 20:30:33.375","3100"
"04/24/2018 20:30:38.377","3102"
"04/24/2018 20:30:43.383","3101"
"04/24/2018 20:30:48.374","3099"
"04/24/2018 20:30:53.382","3099"
"04/24/2018 20:30:58.374","3100"
"04/24/2018 20:31:03.378","3189"
"04/24/2018 20:31:08.381","3191"
"04/24/2018 20:31:13.375","3187"
"04/24/2018 20:31:18.382","3182"
"04/24/2018 20:31:23.379","3174"
"04/24/2018 20:31:28.384","3173"
"04/24/2018 20:31:33.386","3173"
"04/24/2018 20:31:38.385","3175"
"04/24/2018 20:31:43.381","3167"
"04/24/2018 20:31:48.377","3170"
"04/24/2018 20:31:53.384","3169"
"04/24/2018 20:31:58.380","3171"
"04/24/2018 20:32:03.383","3170"
"04/24/2018 20:32:08.375","3162"
"04/24/2018 20:32:13.384","3157"
"04/24/2018 20:32:18.378","3158"
"04/24/2018 20:32:23.374","3160"
"04/24/2018 20:32:28.378","3159"
"04/24/2018 20:32:33.383","3153"
"04/24/2018 20:32:38.385","3148"
"04/24/2018 20:32:43.382","3148"
"04/24/2018 20:32:48.374","3147"
"04/24/2018 20:32:53.379","3134"
"04/24/2018 20:32:58.372","3135"
"04/24/2018 20:33:03.384","3134"
"04/24/2018 20:33:08.381","3128"
"04/24/2018 20:33:13.381","3124"
"04/24/2018 20:33:18.382","3111"
"04/24/2018 20:33:23.381","3112"
"04/24/2018 20:33:28.384","3112"
"04/24/2018 20:33:33.378","3113"
"04/24/2018 20:33:38.380","3113"
"04/24/2018 20:33:43.381","3114"
"04/24/2018 20:33:48.374","3114"
"04/24/2018 20:33:53.373","3107"
"04/24/2018 20:33:58.384","3107"
"04/24/2018 20:34:03.373","3105"
"04/24/2018 20:34:08.372","3101"
"04/24/2018 20:34:13.379","3097"
"04/24/2018 20:34:18.382","3078"
"04/24/2018 20:34:23.380","3080"
"04/24/2018 20:34:28.379","3080"
"04/24/2018 20:34:33.377","3080"
"04/24/2018 20:34:38.383","3075"
"04/24/2018 20:34:43.373","3067"
"04/24/2018 20:34:48.374","3067"
"04/24/2018 20:34:53.378","3065"
"04/24/2018 20:34:58.382","3052"
"04/24/2018 20:35:03.377","3062"
"04/24/2018 20:35:08.379","3063"
"04/24/2018 20:35:13.374","3056"
"04/24/2018 20:35:18.379","3048"
"04/24/2018 20:35:23.373","3051"
"04/24/2018 20:35:28.376","3040"
"04/24/2018 20:35:33.376","3038"
"04/24/2018 20:35:38.379","3032"
"04/24/2018 20:35:43.380","3036"
"04/24/2018 20:35:48.379","3038"
"04/24/2018 20:35:53.375","3038"
"04/24/2018 20:35:58.373","3021"
"04/24/2018 20:36:03.375","3019"
"04/24/2018 20:36:08.380","3012"
"04/24/2018 20:36:13.380","3013"
"04/24/2018 20:36:18.377","3010"
"04/24/2018 20:36:23.386","3013"
"04/24/2018 20:36:28.376","3002"
"04/24/2018 20:36:33.370","3006"
"04/24/2018 20:36:38.383","3009"
"04/24/2018 20:36:43.383","3003"
"04/24/2018 20:36:48.375","2997"
"04/24/2018 20:36:53.372","2987"
"04/24/2018 20:36:58.385","2997"
"04/24/2018 20:37:03.385","3010"
"04/24/2018 20:37:08.380","3008"
"04/24/2018 20:37:13.383","2998"
"04/24/2018 20:37:18.373","2998"
"04/24/2018 20:37:23.383","2993"
"04/24/2018 20:37:28.373","2986"
"04/24/2018 20:37:33.384","2985"
"04/24/2018 20:37:38.373","2986"
"04/24/2018 20:37:43.374","2988"
"04/24/2018 20:37:48.371","2972"
"04/24/2018 20:37:53.383","2975"
"04/24/2018 20:37:58.377","2965"
"04/24/2018 20:38:03.372","2965"
"04/24/2018 20:38:08.383","2963"
"04/24/2018 20:38:13.378","2966"
"04/24/2018 20:38:18.372","2967"
"04/24/2018 20:38:23.375","2966"
"04/24/2018 20:38:28.371","2957"
"04/24/2018 20:38:33.384","2959"
"04/24/2018 20:38:38.377","2959"
"04/24/2018 20:38:43.375","2959"
"04/24/2018 20:38:48.383","2951"
"04/24/2018 20:38:53.376","2953"
"04/24/2018 20:38:58.376","2944"
"04/24/2018 20:39:03.380","2958"
"04/24/2018 20:39:08.376","2955"
"04/24/2018 20:39:13.376","2955"
"04/24/2018 20:39:18.374","2950"
"04/24/2018 20:39:23.377","2951"
"04/24/2018 20:39:28.375","2937"
"04/24/2018 20:39:33.377","2938"
"04/24/2018 20:39:38.377","2939"
"04/24/2018 20:39:43.378","2924"
"04/24/2018 20:39:48.378","2925"
"04/24/2018 20:39:53.379","2925"
"04/24/2018 20:39:58.380","2920"
"04/24/2018 20:40:03.377","2896"
"04/24/2018 20:40:08.386","2889"
"04/24/2018 20:40:13.376","2888"
"04/24/2018 20:40:18.379","2873"
"04/24/2018 20:40:23.371","2867"
"04/24/2018 20:40:28.376","2862"
"04/24/2018 20:40:33.371","2861"
"04/24/2018 20:40:38.374","2858"
"04/24/2018 20:40:43.376","2854"
"04/24/2018 20:40:48.377","2845"
"04/24/2018 20:40:53.377","2836"
"04/24/2018 20:40:58.374","2830"
"04/24/2018 20:41:03.374","2824"
"04/24/2018 20:41:08.372","2825"
"04/24/2018 20:41:13.378","2840"
"04/24/2018 20:41:18.372","2836"
"04/24/2018 20:41:23.374","2825"
"04/24/2018 20:41:28.375","2817"
"04/24/2018 20:41:33.371","2810"
"04/24/2018 20:41:38.382","2804"
"04/24/2018 20:41:43.381","2800"
"04/24/2018 20:41:48.380","2792"
"04/24/2018 20:41:53.378","2795"
"04/24/2018 20:41:58.385","2794"
"04/24/2018 20:42:03.380","2792"
"04/24/2018 20:42:08.376","2787"
"04/24/2018 20:42:13.383","2786"
"04/24/2018 20:42:18.374","2783"
"04/24/2018 20:42:23.380","2772"
"04/24/2018 20:42:28.378","2771"
"04/24/2018 20:42:33.376","2774"
"04/24/2018 20:42:38.385","2772"
"04/24/2018 20:42:43.378","2858"
"04/24/2018 20:42:48.370","2859"
"04/24/2018 20:42:53.378","2855"
"04/24/2018 20:42:58.376","2842"
"04/24/2018 20:43:03.377","2843"
"04/24/2018 20:43:08.378","2839"
"04/24/2018 20:43:13.371","2831"
"04/24/2018 20:43:18.383","2844"
"04/24/2018 20:43:23.374","2835"
"04/24/2018 20:43:28.384","2830"
"04/24/2018 20:43:33.377","2830"
"04/24/2018 20:43:38.378","2825"
"04/24/2018 20:43:43.387","2815"
"04/24/2018 20:43:48.379","2813"
"04/24/2018 20:43:53.378","2807"
"04/24/2018 20:43:58.375","2804"
"04/24/2018 20:44:03.378","2803"
"04/24/2018 20:44:08.385","2800"
"04/24/2018 20:44:13.382","2804"
"04/24/2018 20:44:18.375","2794"
"04/24/2018 20:44:23.372","2786"
"04/24/2018 20:44:28.384","2781"
"04/24/2018 20:44:33.376","2779"
"04/24/2018 20:44:38.375","2774"
"04/24/2018 20:44:43.374","2765"
"04/24/2018 20:44:48.376","2743"
"04/24/2018 20:44:53.375","2746"
"04/24/2018 20:44:58.384","2743"
"04/24/2018 20:45:03.382","2731"
"04/24/2018 20:45:08.373","2729"
"04/24/2018 20:45:13.371","2720"
"04/24/2018 20:45:18.385","2720"
"04/24/2018 20:45:23.371","2720"
"04/24/2018 20:45:28.374","2717"
"04/24/2018 20:45:33.382","2719"
"04/24/2018 20:45:38.370","2723"
"04/24/2018 20:45:43.386","2723"
"04/24/2018 20:45:48.385","2715"
"04/24/2018 20:45:53.384","2717"
"04/24/2018 20:45:58.381","2720"
"04/24/2018 20:46:03.385","2707"
"04/24/2018 20:46:08.385","2715"
"04/24/2018 20:46:13.384","2722"
"04/24/2018 20:46:18.370","2726"
"04/24/2018 20:46:23.380","2727"
"04/24/2018 20:46:28.381","2716"
"04/24/2018 20:46:33.384","2718"
"04/24/2018 20:46:38.383","2712"
"04/24/2018 20:46:43.371","2698"
"04/24/2018 20:46:48.374","2699"
"04/24/2018 20:46:53.382","2699"
"04/24/2018 20:46:58.382","2685"
"04/24/2018 20:47:03.382","2687"
"04/24/2018 20:47:08.379","2690"
"04/24/2018 20:47:13.379","2692"
"04/24/2018 20:47:18.375","2691"
"04/24/2018 20:47:23.379","2680"
"04/24/2018 20:47:28.382","2691"
"04/24/2018 20:47:33.376","2693"
"04/24/2018 20:47:38.383","2695"
"04/24/2018 20:47:43.377","2691"
"04/24/2018 20:47:48.375","2685"
"04/24/2018 20:47:53.383","2686"
"04/24/2018 20:47:58.385","2677"
"04/24/2018 20:48:03.381","2680"
"04/24/2018 20:48:08.371","2681"
"04/24/2018 20:48:13.382","2682"
"04/24/2018 20:48:18.378","2673"
"04/24/2018 20:48:23.371","2669"
"04/24/2018 20:48:28.379","2669"
"04/24/2018 20:48:33.385","2660"
"04/24/2018 20:48:38.371","2663"
"04/24/2018 20:48:43.376","2666"
"04/24/2018 20:48:48.374","2667"
"04/24/2018 20:48:53.373","2669"
"04/24/2018 20:48:58.375","2661"
"04/24/2018 20:49:03.380","2661"
"04/24/2018 20:49:08.373","2662"
"04/24/2018 20:49:13.375","2655"
"04/24/2018 20:49:18.373","2657"
"04/24/2018 20:49:23.382","2660"
"04/24/2018 20:49:28.371","2661"
"04/24/2018 20:49:33.374","2662"
"04/24/2018 20:49:38.378","2665"
"04/24/2018 20:49:43.378","2656"
"04/24/2018 20:49:48.382","2654"
"04/24/2018 20:49:53.386","2647"
"04/24/2018 20:49:58.380","2647"
"04/24/2018 20:50:03.377","2646"
"04/24/2018 20:50:08.386","2647"
"04/24/2018 20:50:13.374","2647"
"04/24/2018 20:50:18.381","2641"
"04/24/2018 20:50:23.376","2634"
"04/24/2018 20:50:28.380","2635"
"04/24/2018 20:50:33.386","2628"
"04/24/2018 20:50:38.373","2633"
"04/24/2018 20:50:43.381","2635"
"04/24/2018 20:50:48.372","2636"
"04/24/2018 20:50:53.385","2637"
"04/24/2018 20:50:58.373","2626"
"04/24/2018 20:51:03.377","2624"
"04/24/2018 20:51:08.374","2623"
"04/24/2018 20:51:13.377","2625"
"04/24/2018 20:51:18.382","2627"
"04/24/2018 20:51:23.375","2626"
"04/24/2018 20:51:28.371","2614"
"04/24/2018 20:51:33.381","2604"
"04/24/2018 20:51:38.385","2599"
"04/24/2018 20:51:43.371","2585"
"04/24/2018 20:51:48.380","2580"
"04/24/2018 20:51:53.380","2580"
"04/24/2018 20:51:58.379","2578"
"04/24/2018 20:52:03.377","2563"
"04/24/2018 20:52:08.377","2569"
"04/24/2018 20:52:13.385","2570"
"04/24/2018 20:52:18.377","2558"
"04/24/2018 20:52:23.385","2555"
"04/24/2018 20:52:28.386","2556"
"04/24/2018 20:52:33.385","2551"
"04/24/2018 20:52:38.379","2537"
"04/24/2018 20:52:43.374","2539"
"04/24/2018 20:52:48.377","2541"
"04/24/2018 20:52:53.380","2538"
"04/24/2018 20:52:58.371","2526"
"04/24/2018 20:53:03.385","2527"
"04/24/2018 20:53:08.377","2526"
"04/24/2018 20:53:13.374","2527"
"04/24/2018 20:53:18.371","2528"
"04/24/2018 20:53:23.385","2527"
"04/24/2018 20:53:28.378","2518"
"04/24/2018 20:53:33.383","2519"
"04/24/2018 20:53:38.382","2507"
"04/24/2018 20:53:43.386","2515"
"04/24/2018 20:53:48.382","2516"
"04/24/2018 20:53:53.377","2524"
"04/24/2018 20:53:58.375","2515"
"04/24/2018 20:54:03.382","2509"
"04/24/2018 20:54:08.381","2506"
"04/24/2018 20:54:13.379","2507"
"04/24/2018 20:54:18.372","2443"
"04/24/2018 20:54:23.375","2483"
"04/24/2018 20:54:28.380","2397"
"04/24/2018 20:54:33.385","2382"
"04/24/2018 20:54:38.384","2374"
"04/24/2018 20:54:43.384","2410"
"04/24/2018 20:54:48.376","2321"
"04/24/2018 20:54:53.383","2327"
"04/24/2018 20:54:58.385","2353"
"04/24/2018 20:55:03.377","2353"
"04/24/2018 20:55:08.374","2356"
